Cur.0.00.1000 1 5218
Cur.0.00.1000 10 20874
Cur.0.00.1000 50 46390
Cur.0.00.1000 100 53533
Cur.0.00.1000 500 220420
Cur.0.00.1000 1000 246376
Cur.0.00.1000 10000 400010
