Cur.0.80.100 1 249
Cur.0.80.100 10 1048
Cur.0.80.100 50 3864
Cur.0.80.100 100 1917
Cur.0.80.100 500 7240
Cur.0.80.100 1000 8352
Cur.0.80.100 10000 14017
Cur.0.80.100 100000 17740
