Cur.0.00.100 1 502
Cur.0.00.100 10 1295
Cur.0.00.100 50 4562
Cur.0.00.100 100 2848
Cur.0.00.100 500 10714
Cur.0.00.100 1000 13110
Cur.0.00.100 10000 17724
Cur.0.00.100 100000 22210
