Bin.0.80.100 1 2057
Bin.0.80.100 10 3104
Bin.0.80.100 50 3670
Bin.0.80.100 100 4018
Bin.0.80.100 500 5191
Bin.0.80.100 1000 5955
Bin.0.80.100 10000 9627
Bin.0.80.100 100000 12621
