Bin.0.00.10000 1 439242
Bin.0.00.10000 10 921371
Bin.0.00.10000 50 1491498
Bin.0.00.10000 100 1790656
Bin.0.00.10000 500 3474005
Bin.0.00.10000 1000 4669962
