Bin.0.00.100 1 2177
Bin.0.00.100 10 3619
Bin.0.00.100 50 4496
Bin.0.00.100 100 4744
Bin.0.00.100 500 6148
Bin.0.00.100 1000 7642
Bin.0.00.100 10000 11102
Bin.0.00.100 100000 15632
