Bin.0.00.1000 1 26022
Bin.0.00.1000 10 68601
Bin.0.00.1000 50 97607
Bin.0.00.1000 100 116420
Bin.0.00.1000 500 170243
Bin.0.00.1000 1000 201288
Bin.0.00.1000 10000 497427
