Bin.0.80.10000 1 317512
Bin.0.80.10000 10 673818
Bin.0.80.10000 50 1234523
Bin.0.80.10000 100 1589341
Bin.0.80.10000 500 3265703
Bin.0.80.10000 1000 3627748
