Bin.0.80.1000 1 21128
Bin.0.80.1000 10 50781
Bin.0.80.1000 50 81000
Bin.0.80.1000 100 139756
Bin.0.80.1000 500 168377
Bin.0.80.1000 1000 198255
Bin.0.80.1000 10000 563448
